Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"210.2677","Helicobacter pylori strain G4",,210,"WGS","G4",,,,"MLST.Helicobacter_pylori.199",,,,"2017-04-14T00:00:00Z",,"PRJNA362473","SAMN06459236","GCA_002093735.1",,"MWUG00000000",,"MedBiotech laboratory, faculty of medicine and pharmacy, rabat/ Mohamed V university rabat",,"Illumina MiSeq","540.0x","Minia v. 2.0.7",,,122,1606340,39.2,1703,1595,,,,"17-Apr-2013","Morocco","Morocco:Rabat",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The general objective of this study is the genomic characterization of the resistance of Helicobacter pylori to antibiotics using NGS tools.","sample_type:cell culture",99.9,99.1,100,1.2,,"Good","2017-05-28T18:32:33.867Z","2017-05-28T18:32:33.867Z"
"210.2678","Helicobacter pylori strain HP_PWs",,210,"WGS","HP_PWs",,,,"MLST.Helicobacter_pylori.199",,,,"2017-05-22T00:00:00Z",,"PRJNA362473","SAMN06276721","GCA_002154535.1",,"MUHJ00000000",,"MedBiotech laboratory, faculty of medicine and pharmacy, rabat/ Mohamed V university rabat",,"Illumina MiSeq","580.0x","SPAdes v. 3.9.1",,,101,1627601,39.28,1712,1612,,,,"2011-06-12","Morocco","Morocco: Rabat",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The general objective of this study is the genomic characterization of the resistance of Helicobacter pylori to antibiotics using NGS tools.","sample_type:cell culture",99.9,99,100,2.6,,"Good","2017-07-21T17:32:09.960Z","2017-07-21T17:32:09.960Z"
"210.2679","Helicobacter pylori strain OND1954",,210,"WGS","OND1954",,,,"MLST.Helicobacter_pylori.2335",,,,"2017-06-13T00:00:00Z",,"PRJNA374470","SAMN06323839","GCA_002191215.1",,"MVFB00000000",,"The University of Western Australia",,"Illumina MiSeq","91.0x","SPAdes v. 3.8.2",,,38,1625037,38.9,1656,,,,,"2012-01","Australia","Australia: Perth",,,,,,"Mouse, Mus musculus",,,,,,,,,,,,,,,,,,,"Identification of genetic mutations in non-conditional H. pylori urease mutants to overcome tet-regulation","sample_type:whole organism",99.6,99.1,100,0.3,,"Good","2017-07-22T17:07:41.159Z","2017-07-22T17:07:41.159Z"
"210.2680","Helicobacter pylori strain FDAARGOS_299",,210,"WGS","FDAARGOS_299",,,,"MLST.Helicobacter_pylori.181","genotype:cagA+","ATCC:700392D-5",,"2017-06-23T00:00:00Z",,"PRJNA231221","SAMN06173312","GCA_002206465.2",,"NJFC00000000",,"US Food and Drug Administration",,"PacBio","24x","CA v. 8.2",,,3,1818367,38.91,2712,1807,,"Stomach from patient in United Kingdom",,"1987","United States","USA:VA",,,,,,"Human, Homo sapiens","female",,"Gastritis",,,,,,,,,,,,,,,,"In May 2014, the FDA and collaborators established a publicly available dAtabase for Reference Grade micrObial Sequences called FDA-ARGOS. With funding support from FDA’s Office of Counterterrorism and Emerging Threats (OCET) and DoD, the FDA-ARGOS team are initially collecting and sequencing 2000 microbes that include biothreat microorganisms, common clinical pathogens and closely related species. Currently, FDA-ARGOS microbial genomes are generated in 3 phases. Generally: •Phase 1 entails collection of a previously identified microbe and nucleic acid extraction. •Phase 2, the microbial nucleic acids are sequenced and de novo assembled using Illumina and Pac Biosequencing platforms at the Institute for Genome Sciences disclaimer icon at the University of Maryland (UMD-IGS). •Phase 3, the assembled genomes are vetted by an ID-NGS subject matter expert working group consisting of FDA personnel and collaborators and the data are deposited in NCBI databases. The FDA-ARGOS genomes meet the quality metrics for reference-grade genomes for regulatory use. FDA-ARGOS reference genomes have been de novo assembled with high depth of base coverage and placed within a pre-established phylogenetic tree. Each microbial isolate in the database is covered at a minimum of 20X over 95 percent of the assembled core genome. Furthermore, sample specific metadata, raw reads, assemblies, annotation and details of the bioinformatics pipeline are available.;genome length too large;many frameshifted proteins","collected_by:ATCC < KA Eaton < AD Pearson",99.9,86,100,40.6,,"Good","2017-07-23T00:37:29.437Z","2017-07-23T00:37:29.437Z"
"210.2681","Helicobacter pylori strain BCM-300",,210,"Complete","BCM-300",,,,,,,,"2017-07-07T00:00:00Z",,"PRJEB17945","SAMEA33005668",,,"LT837687",,"Institute of Medical Microbiology and Hospital Epidemiology",,,,,1,,1,1667883,39.1,1672,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The human gastric pathogen Helicobacter pylori is characterized by a remarkable degree of genetic diversity. Yet, little is known about the evolution of the H. pylori genome during the initial phase of infection. In the present study, we investigated genome and methylome variation of H. pylori during an experimental human infection with a fully virulent H. pylori strain. Twelve volunteers were challenged with the cagPAI-positive H. pylori strain BCM-300. The genomes of the challenge strain and 12 reisolates obtained 12 weeks or, in one case, 62 weeks after infection were sequenced by Single Molecule, Real-Time (SMRT�) sequencing technology.",,99.7,99.2,100,1.5,,"Good","2017-07-27T18:32:25.371Z","2017-07-27T18:32:25.371Z"
"210.2712","Helicobacter pylori strain G272",,210,"Complete","G272",,,,,,,,"2017-07-20T00:00:00Z",,"PRJNA393647","SAMN07338981","GCA_002222575.1",,"CP022409,CP022410",,"Guizhou Medical University",,"Illumina Hiseq","300.0x","SMRT portal v. 3.2.0",1,1,2,1584869,38.84,1643,1522,,"gastric mucasa",,"2016-07-18","China","China:Guizhou",,,,,,"Human, Homo sapiens",,,"Gastritis",,,,,,,,,,,,,,,,"to characterize the geographic diversity of Helicabacter pylori strains isolated from the Han people of Guiyang city and from the Buyi andthe Miao people of Qiannan autonomous prefecture","collected_by:CHEN Zhenghong, WANG Qiong,YIN Lin",99.9,99.4,100,2.1,,"Good","2017-09-29T15:28:39.378Z","2017-09-29T15:28:39.378Z"
"210.2901","Helicobacter pylori strain HPJP26",,210,"Complete","HPJP26",,,,,,,,"2017-09-25T00:00:00Z",,"PRJNA384245","SAMN07661065","GCA_002356595.1",,"CP023448",,"Ichan School of Medicine at Mount Sinai",,"PacBio","166.6x","HGAP v. May-2016",1,,1,1578351,38.89,1634,,,,,"2014-10","United States","USA: New York",,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"pacbio single molecule real time sequencing for DNA modifications","sample_type:cell culture",99.7,98.9,100,4.1,,"Good","2017-11-23T01:50:33.370Z","2017-11-23T01:50:33.370Z"
"210.2902","Helicobacter pylori strain MKM5",,210,"Complete","MKM5",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042488","GCA_002357315.1",,"AP017360,AP017361",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1555X","Abyss v. 1.3.4",2,,2,1615564,38.62,1656,1542,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.6,99.3,100,0.6,,"Good","2017-11-23T02:26:46.153Z","2017-11-23T02:26:46.153Z"
"210.2903","Helicobacter pylori strain F28",,210,"Complete","F28",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042472","GCA_002357335.1",,"AP017339,AP017340",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","872X","Abyss v. 1.3.4",2,,2,1623154,38.66,1652,1553,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.8,99.3,100,,,"Good","2017-11-23T02:26:44.769Z","2017-11-23T02:26:44.769Z"
"210.2904","Helicobacter pylori strain F38",,210,"Complete","F38",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042473","GCA_002357355.1",,"AP017341,AP017342",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1164X","Abyss v. 1.3.4",2,,2,1632955,38.58,1677,1568,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.6,99.1,100,,,"Good","2017-11-23T02:26:36.828Z","2017-11-23T02:26:36.828Z"
"210.2905","Helicobacter pylori strain F63",,210,"Complete","F63",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042476","GCA_002357375.1",,"AP017346,AP017347",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","871X","Abyss v. 1.3.4",2,,2,1598408,38.82,1634,1536,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.7,99.2,100,0.3,,"Good","2017-11-23T02:27:23.821Z","2017-11-23T02:27:23.821Z"
"210.2906","Helicobacter pylori strain F51",,210,"Complete","F51",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042474","GCA_002357395.1",,"AP017343,AP017344",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1061X","Abyss v. 1.3.4",2,,2,1585868,38.72,1611,1520,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.8,99.4,100,0.6,,"Good","2017-11-23T02:28:00.610Z","2017-11-23T02:28:00.610Z"
"210.2907","Helicobacter pylori strain F78",,210,"Complete","F78",,,,"MLST.Helicobacter_pylori.1249",,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042481","GCA_002357415.1",,"AP017352,AP017353",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1185X","Abyss v. 1.3.4",2,,2,1656962,38.52,1721,1607,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.6,99.3,100,0.3,,"Good","2017-11-23T02:27:45.423Z","2017-11-23T02:27:45.423Z"
"210.2908","Helicobacter pylori strain F13",,210,"Complete","F13",,,,"MLST.Helicobacter_pylori.2793",,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042462","GCA_002357435.1",,"AP017329",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","125X","Abyss v. 1.3.4",1,,1,1591903,38.64,1645,1543,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.8,99.3,100,,,"Good","2017-11-23T02:27:22.523Z","2017-11-23T02:27:22.523Z"
"210.2909","Helicobacter pylori strain F17",,210,"Complete","F17",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042463","GCA_002357455.1",,"AP017330",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","870X","Abyss v. 1.3.4",1,,1,1571440,38.62,1623,1515,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.7,99.3,100,,,"Good","2017-11-23T02:26:41.852Z","2017-11-23T02:26:41.852Z"
"210.2910","Helicobacter pylori strain F18",,210,"Complete","F18",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042464","GCA_002357475.1",,"AP017331",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","713X","Abyss v. 1.3.4",1,,1,1607914,38.6,1653,1558,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.5,99,100,0.6,,"Good","2017-11-23T02:27:18.632Z","2017-11-23T02:27:18.632Z"
"210.2911","Helicobacter pylori strain F209",,210,"Complete","F209",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042466","GCA_002357495.1",,"AP017332",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1125X","Abyss v. 1.3.4",1,,1,1582399,38.76,1629,1524,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.4,99,100,,,"Good","2017-11-23T02:26:38.997Z","2017-11-23T02:26:38.997Z"
"210.2912","Helicobacter pylori strain F20",,210,"Complete","F20",,,,,,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042465","GCA_002357515.1",,"AP017333",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1434X","Abyss v. 1.3.4",1,,1,1578736,38.6,1608,1510,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.7,99.3,100,0.3,,"Good","2017-11-23T02:27:25.011Z","2017-11-23T02:27:25.011Z"
"210.2913","Helicobacter pylori strain F210",,210,"Complete","F210",,,,"MLST.Helicobacter_pylori.1559",,,,"2017-01-18T00:00:00Z","27604221","PRJDB4296","SAMD00042468","GCA_002357535.1",,"AP017334",,"Department of Bioscience, Faculty of Applied Bioscience, Tokyo University of Agriculture",,"Illumina Hiseq 2000","1126X","Abyss v. 1.3.4",1,,1,1634312,38.44,1684,1567,,"Human stomach",,"2013-06","Japan","Japan:Fukui",,,,,"env_biome:not applicable","Human, Homo sapiens",,,,,,,,,,,,,,,,,,,"The gastric pathogen Helicobacter pylori infects half the human population and causes gastritis, ulcers and gastric cancer. H. pylori has co-migrated with the humans for hundreds of thousands years and shows phylogeographic diversity. To figure out the genome diversity in narrow geographic region, we sequenced the complete genome of 28 Japanese strains collected in a hospital in Fukui prefecture, Japan.",,99.6,99.2,100,0.3,,"Good","2017-11-23T02:27:26.530Z","2017-11-23T02:27:26.530Z"
